Dress Code,Name,Price,Material,Color,Description,Brand,url,Category,isAvailable
etdp18406-blue,Printed Kurta ,2000,Khaddar,Blue,Button-down kurta,Khaadi,https://www.khaadi.com/pk/etdp18406-blue.html,pret,
etdp18405-green,Printed Kurta ,2000,Khaddar,Green,"Printed KurtaThe model is wearing size 8
Model Height: 167cm / 5 feet 5 inches
",Khaadi,https://www.khaadi.com/pk/etdp18405-green.html,pret,
etdp18405-black,Printed Kurta ,2000,Khaddar,Black,Printed Kurta,Khaadi,https://www.khaadi.com/pk/etdp18405-black.html,pret,
etej18426-off-white,Embroidered Kurta ,4000,Jacquard,Off-White,Embroidered Kurta,Khaadi,https://www.khaadi.com/pk/etej18426-off-white.html,pret,
wte17809-orange,Colour Bliss ,2200,Khaddar,Orange,Colour Bliss,Khaadi,https://www.khaadi.com/pk/wte17809-orange.html,pret,
wtpe17804-green,Checks Your Way ,3000,PV,Green,Checks Your WayThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtpe17804-green.html,pret,
wtpe17804-beige,Checks Your Way ,3000,PV,Beige,Checks Your WayThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtpe17804-beige.html,pret,
wtpe17803-white,Checks Your Way ,3000,PV,White,Checks Your WayThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtpe17803-white.html,pret,
wtpe17803-pink,Embroidered Kurta ,3000,PV,Pink,Embroidered KurtaThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/wtpe17803-pink.html,pret,
etbc18402-beige,Basic Kurta ,2000,Crosshatch Denim,Beige,Basic kurta with fringe finish on the sleeves and hemline.,Khaadi,https://www.khaadi.com/pk/etbc18402-beige.html,pret,
efsec18401-white,Embroidered Kurta with Pants ,4900,Crosshatch Denim,White,Embroidered kurta with white straight pants.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.. ,Khaadi,https://www.khaadi.com/pk/efsec18401-white.html,pret,
ctej18412-beige,Embroidered Kurta ,3000,Jacquard,Beige,Embroidered kurta with tassel detailing on the slevees.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches..,Khaadi,https://www.khaadi.com/pk/ctej18412-beige.html,pret,
ctej18411-green,Straight Embroidered Kurta ,3000,Jacquard,Green,Straight embroidered shirt.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.. ,Khaadi,https://www.khaadi.com/pk/ctej18411-green.html,pret,
ctej18410-white,Embroidered Kurta ,3000,Jacquard,White,Embroidered kurta with button detailing on the neck line.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.. ,Khaadi,https://www.khaadi.com/pk/ctej18410-white.html,pret,
ctej18409-black,Embroidered Kurta ,3000,Jacquard,Black,Button-Down embroidered kurta.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.. ,Khaadi,https://www.khaadi.com/pk/ctej18409-black.html,pret,
ctej18408-blue,Embroidered Kurta ,3000,Jacquard,Blue,Button-Down high-low kurta with embroidered detailing on the sleeves.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.. ,Khaadi,https://www.khaadi.com/pk/ctej18408-blue.html,pret,
ksf18112-green,Embroidered Peplum ,14000,Silk Chiffon,Green,Embroidered Chiffon Peplum With Tassle Finish On The Neckline And Sleeves.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ksf18112-green.html,khaas,
kcpe18304-pink,Embroidered Overlap Kurta ,8500,Cotton Satin,Pink,Overlap long length kurta with embroidered sleeves and golden bead detailing.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kcpe18304-pink.html,khaas,
kcp18301-multi,Printed Jacket ,5500,Cotton Satin,Multi,Casual Printed JacketThe model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.  ,Khaadi,https://www.khaadi.com/pk/kcp18301-multi.html,khaas,
kcce18123-green,Embroidered Overlap Kurta ,6500,Cotton Satin,Green,Fringe finish.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kcce18123-green.html,khaas,
kc18102-blue,Cross Over Chiffon Peplum ,8000,Schiffli,Blue,Embroidered cross over chiffon peplum.  The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kc18102-blue.html,khaas,
kc18101-black,Over-Lap Embroidered Kurta ,9000,Schiffli,Black,Over-lap embroidered schiffli kurta with fringe finish.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kc18101-black.html,khaas,
ksfe18317-beige,Heavy Embellished Chikankari Kurta ,12000,Chiffon,Beige,Straight heavily embellished chikankari kurta with hand made button detailing.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ksfe18317-beige.html,khaas,
ksfe18312-orange,Embroidered Panel Shirt ,12000,Organza,Orange,Panel shirt with embroidered sleeves and hand made tassel button finish.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ksfe18312-orange.html,khaas,
ksf18214-turquoise,Net Jacquard Box Kurta ,6500,Jacquard,Turquoise,Net Jacquard kurta with box sleeves and hand made button finish on the neck line.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ksf18214-turquoise.html,khaas,
ksfpe18301-black,Khaas Semi Formal ,10000,Chiffon Silk,Black,Khaas Semi Formal,Khaadi,https://www.khaadi.com/pk/ksfpe18301-black.html,khaas,
